customer_id,customer_name,invoice_date,invoice_id,discount_percent
16875,Anna Campbell,02/19/2022,16876,6
16877,Samantha Ortega,07/12/2022,16878,4
16879,Anna Griffin,09/06/2022,16880,3
16881,Charles Werner,09/22/2022,16882,5
16883,Jacqueline Rojas,03/19/2022,16884,4
16885,Mary Griffith,08/25/2022,16886,1
16887,Jeffery Cook,04/07/2022,16888,3
16889,Mckenzie Gordon,02/17/2023,16890,1
16891,Margaret Reyes,12/14/2022,16892,8
16893,Jeremiah Sanchez,01/26/2022,16894,5
16895,Benjamin Brewer,01/01/2022,16896,3
16897,John Chambers,03/23/2022,16898,7
16899,Christopher Howard,10/24/2022,16900,6
16901,Emily Brown,06/17/2022,16902,3
16903,Ian Gordon,04/22/2023,16904,7
16905,Kevin Simon,05/04/2022,16906,2
16907,Julie Harris,09/12/2022,16908,7
16909,Kayla Cuevas,12/20/2022,16910,5
16911,Dawn Vasquez,09/11/2022,16912,8
16913,Ann Bowman,09/18/2022,16914,8
16915,Lisa Cortez,03/09/2022,16916,4
16917,Steven Dunn,10/11/2022,16918,8
16919,Amanda Mccullough,10/10/2022,16920,8
16921,Douglas Weiss,02/08/2022,16922,2
16923,Tammie Thomas,11/21/2022,16924,9
16925,Clayton Cox,03/27/2023,16926,3
16927,Nicholas Bailey,03/15/2022,16928,1
16929,Charles Stevens,11/27/2022,16930,8
16931,Megan Gallagher,12/17/2022,16932,7
16933,Robert Cox,04/22/2023,16934,2
16935,Michael Potts,01/08/2023,16936,6
16937,Brandy Melendez,05/11/2022,16938,3
16939,Kevin Brown,01/24/2023,16940,5
16941,Christopher Henderson,04/28/2022,16942,3
16943,Donald Cobb,09/21/2022,16944,7
16945,Amanda Velasquez,05/02/2022,16946,2
16947,Holly Montes,03/09/2023,16948,5
16949,Matthew Banks,11/10/2022,16950,8
16951,Amy Harris,01/29/2023,16952,7
16953,Michael Young,02/28/2023,16954,6
16955,Deanna Mathews,12/17/2022,16956,8
16957,Roger Cardenas,02/14/2022,16958,7
16959,Richard Brown,08/17/2022,16960,7
16961,Shawn Johnson,03/09/2023,16962,9
16963,Emily Brown,04/10/2023,16964,3
16965,Juan Farmer,08/22/2022,16966,4
16967,Joann Stephens,07/30/2022,16968,4
16969,Deborah Diaz,05/07/2023,16970,3
16971,Anthony Walker,01/25/2023,16972,4
16973,Whitney Hunt,02/26/2023,16974,2
16975,Jasmine Valentine,02/10/2022,16976,1
16977,Shawn Potter,01/09/2022,16978,4
16979,Kathryn Mccormick,01/27/2023,16980,1
16981,Michelle Lee,04/01/2023,16982,8
16983,James Mills,10/08/2022,16984,3
16985,Dean Mcintosh,05/18/2023,16986,4
16987,Amber Murphy,01/11/2022,16988,2
16989,Kyle Mathews,01/27/2022,16990,5
16991,Kevin Flores,04/06/2023,16992,7
16993,Cody Adams,08/12/2022,16994,5
16995,Daniel Klein,11/20/2022,16996,6
16997,Joshua Yang,05/18/2023,16998,8
16999,Ellen Walsh,02/25/2023,17000,7
17001,Thomas Cohen,04/06/2022,17002,8
17003,Susan Thomas,01/11/2023,17004,6
17005,Sarah Burnett,01/13/2023,17006,4
17007,Jasmine Bowers,01/04/2023,17008,6
17009,Cole Greene,05/08/2022,17010,9
17011,Randy Fowler,11/18/2022,17012,3
17013,Brian Sherman,04/04/2023,17014,2
17015,Christopher Russell,03/09/2023,17016,5
17017,Shannon Wang,02/18/2022,17018,9
17019,Lauren Jackson,07/31/2022,17020,8
17021,Donald Cook,04/13/2023,17022,2
17023,Donna Garcia,08/04/2022,17024,5
17025,Stephanie Keller,12/17/2022,17026,6
17027,Danielle Moreno,09/28/2022,17028,2
17029,Thomas Marsh,04/05/2022,17030,6
17031,Thomas Erickson,08/01/2022,17032,8
17033,Dennis Evans,03/18/2023,17034,5
17035,Patricia Ayala,03/08/2023,17036,2
17037,Tracie Castillo,09/13/2022,17038,1
17039,Christopher Harper,03/11/2022,17040,3
17041,Raven Anderson,01/29/2023,17042,1
17043,Katrina Reed,08/10/2022,17044,3
17045,Pamela Miller,01/24/2023,17046,5
17047,Spencer Watson,06/13/2022,17048,4
17049,Jesus Smith,09/05/2022,17050,8
17051,Joseph Gordon,08/19/2022,17052,3
17053,Connie Briggs,02/01/2022,17054,4
17055,Jeremy Clark,05/18/2023,17056,2
17057,Jody Hawkins,01/04/2023,17058,5
17059,William Bryant,03/30/2023,17060,8
17061,Megan Riley,07/24/2022,17062,6
17063,Tammy Luna,11/06/2022,17064,5
17065,Robert Zamora,04/26/2023,17066,9
17067,Amanda Gray,05/27/2022,17068,9
17069,Amanda Perry,04/23/2022,17070,5
17071,Johnny Johnson,08/23/2022,17072,3
17073,Donald Garcia,05/09/2023,17074,7
17075,Emma King,02/19/2023,17076,7
17077,Daniel Turner,11/07/2022,17078,6
17079,Kevin Stanley,10/20/2022,17080,2
17081,Amy Smith,10/25/2022,17082,4
17083,William Sanchez,01/03/2023,17084,1
17085,Danielle Smith,12/31/2022,17086,7
17087,Bryan Hughes,11/25/2022,17088,4
17089,Kristina Colon,12/28/2022,17090,8
17091,Lisa Lyons,02/12/2023,17092,3
17093,Jon Nunez,03/15/2022,17094,5
17095,Cheryl Hill,07/02/2022,17096,6
17097,Dennis Rios,02/20/2022,17098,2
17099,Christopher Oneill,04/21/2023,17100,1
17101,Samuel Hayes,01/27/2023,17102,5
17103,Dennis Martinez,03/03/2022,17104,5
17105,Kristin Miller,06/07/2022,17106,7
17107,Oscar Benitez,11/22/2022,17108,7
17109,James Massey,09/24/2022,17110,5
17111,Matthew Morton,05/04/2023,17112,5
17113,Raymond Moore,04/06/2023,17114,3
17115,Doris Gibson,11/27/2022,17116,6
17117,Christopher Zimmerman,02/13/2023,17118,7
17119,Jennifer Best,04/13/2022,17120,3
17121,Logan Espinoza,04/30/2023,17122,6
17123,Lee Ross,08/02/2022,17124,3
17125,Richard Woods,01/23/2022,17126,1
17127,Norma Wolfe,10/16/2022,17128,5
17129,Lori Wood,08/20/2022,17130,7
17131,George Callahan,05/29/2022,17132,3
17133,David Gomez,10/24/2022,17134,2
17135,Joshua Davis,12/10/2022,17136,2
17137,Valerie Morgan,04/30/2023,17138,7
17139,Tracy Waller,02/15/2023,17140,5
17141,Jennifer Lee,03/15/2022,17142,4
17143,Michele Franklin,10/22/2022,17144,8
17145,Austin Griffin,06/01/2022,17146,6
17147,Hannah Thomas,11/29/2022,17148,7
17149,Morgan Brown,03/24/2023,17150,2
17151,Amanda Hayes,04/06/2023,17152,6
17153,Teresa Torres,04/04/2023,17154,7
17155,Dustin Green,10/16/2022,17156,5
17157,Katherine Larson,04/16/2023,17158,9
17159,Carla Harris,04/10/2023,17160,5
17161,Julia Hill,01/15/2023,17162,8
17163,David Gibson,05/28/2022,17164,4
17165,Rebecca Wood,01/04/2022,17166,2
17167,Javier Rogers,06/28/2022,17168,7
17169,Jeffrey Perry,07/05/2022,17170,3
17171,William Palmer,05/03/2023,17172,2
17173,Jacob Glover,05/17/2022,17174,4
17175,Shawn Good,05/23/2022,17176,7
17177,Kimberly Collins,04/30/2022,17178,3
17179,Patrick Young,11/21/2022,17180,3
17181,Valerie Ibarra,12/25/2022,17182,3
17183,Kelly Mccormick,03/11/2022,17184,1
17185,Michael Mills,04/07/2022,17186,8
17187,Deborah Peterson,02/16/2023,17188,7
17189,Steven Pratt,05/26/2022,17190,9
17191,Nicole Dixon,06/29/2022,17192,4
17193,Julie Garcia,03/16/2022,17194,1
17195,Crystal Ford,05/30/2022,17196,3
17197,Daniel Scott,04/22/2022,17198,9
17199,Caitlin Gamble,04/05/2022,17200,7
17201,Sarah Solis,10/26/2022,17202,4
17203,William Simmons,03/21/2022,17204,8
17205,Audrey Williams,12/10/2022,17206,9
17207,Scott Chandler,04/13/2022,17208,2
17209,Kimberly Burke,10/25/2022,17210,8
17211,Tracy Cole,04/15/2022,17212,6
17213,Victoria Fox,05/17/2023,17214,6
17215,Perry Wyatt,01/27/2022,17216,2
17217,Kyle Byrd,11/18/2022,17218,9
17219,Richard Watson,10/27/2022,17220,4
17221,Michael Wolfe,01/10/2023,17222,5
17223,Timothy Carlson,01/08/2022,17224,6
17225,Mark Townsend,02/08/2022,17226,7
17227,Natalie Moreno,03/20/2023,17228,8
17229,Richard Lopez,10/07/2022,17230,7
17231,Christine Maldonado,10/12/2022,17232,5
17233,Jose Petersen,03/27/2023,17234,7
17235,Patricia Barnett,06/11/2022,17236,8
17237,Andrea Peterson,01/17/2022,17238,8
17239,Ivan Rose,05/07/2022,17240,5
17241,Veronica Strickland,12/14/2022,17242,8
17243,Ronald Ford,01/12/2023,17244,7
17245,Shannon Zhang,04/29/2023,17246,7
17247,Angela Gonzalez,07/11/2022,17248,7
17249,Cody Jackson,03/07/2022,17250,5
17251,Anthony Fisher,08/15/2022,17252,2
17253,Joshua Turner,04/04/2022,17254,9
17255,Austin Barr,06/30/2022,17256,2
17257,Alexandria Ramos,09/30/2022,17258,6
17259,Jessica Jackson,03/21/2022,17260,7
17261,Ronnie Arnold,04/29/2022,17262,9
17263,Kelsey Murphy,02/05/2022,17264,1
17265,James Shaw,02/11/2023,17266,3
17267,Kerry Weaver,09/19/2022,17268,5
17269,Michael Kemp,01/19/2023,17270,1
17271,Carolyn Fuentes,05/12/2023,17272,1
17273,Nicole Levine,02/02/2022,17274,5
17275,Katherine Hernandez,07/30/2022,17276,6
17277,Mark Li,01/20/2023,17278,7
17279,Richard Henry,09/24/2022,17280,5
17281,Jonathan Cordova,11/28/2022,17282,8
17283,Jared Ray,05/06/2023,17284,5
17285,Alexandra Rodriguez,03/02/2023,17286,2
17287,Colleen Herrera,02/11/2023,17288,5
17289,Victor Singleton,06/11/2022,17290,6
17291,Aaron King,07/24/2022,17292,8
17293,Joshua Burgess,01/12/2022,17294,7
17295,Derrick Pham,01/27/2023,17296,7
17297,Sarah Smith,05/13/2023,17298,9
17299,Shannon Nelson,12/01/2022,17300,6
17301,Albert Keith,05/16/2022,17302,6
17303,Kristina Williams,09/23/2022,17304,2
17305,Mario Elliott,01/14/2022,17306,6
17307,Lindsay Calhoun,08/15/2022,17308,8
17309,Karl Ross,09/27/2022,17310,8
17311,Andrew Owens,06/21/2022,17312,5
17313,Paul Weber,09/29/2022,17314,5
17315,Nicole Potts,03/17/2022,17316,1
17317,Katherine Garcia,11/29/2022,17318,4
17319,Jason Stevens,02/10/2022,17320,6
17321,Lisa Manning,11/06/2022,17322,5
17323,Loretta Pope,03/06/2023,17324,1
17325,Benjamin Wilson,05/16/2022,17326,8
17327,Luke Velazquez,04/29/2023,17328,2
17329,Lindsey Peterson,01/04/2022,17330,7
17331,Brandon Browning,11/07/2022,17332,7
17333,Sandra Mcgee,04/17/2022,17334,1
17335,Richard Johnson,10/12/2022,17336,5
17337,Kelsey Thompson,05/15/2023,17338,3
17339,Brian Lambert,06/16/2022,17340,9
17341,Lisa Schmidt,01/07/2022,17342,4
17343,Joseph Massey,03/28/2022,17344,4
17345,Michael Foster,11/16/2022,17346,7
17347,Michael Watts,01/26/2023,17348,2
17349,Troy Young,04/08/2023,17350,1
17351,Katrina Smith,04/24/2022,17352,7
17353,Daniel Swanson,04/21/2023,17354,6
17355,Patrick Thomas,06/06/2022,17356,1
17357,Latasha Hawkins,02/24/2022,17358,7
17359,Alison Hood,02/27/2023,17360,1
17361,Rebecca Monroe,08/09/2022,17362,9
17363,James Johnson,09/30/2022,17364,1
17365,Roger Good,08/05/2022,17366,5
17367,Bryan Garcia,02/10/2023,17368,5
17369,Antonio Palmer,04/09/2022,17370,6
17371,Mark Yu,03/15/2022,17372,9
17373,Rachel Larson,01/15/2022,17374,9
17375,Gregory Silva,12/05/2022,17376,8
17377,Jonathan King,02/27/2023,17378,9
17379,Stephen Lee,01/10/2023,17380,5
17381,Jason Ford,03/10/2023,17382,1
17383,Crystal Roberts,12/08/2022,17384,5
17385,Vanessa Singh,12/08/2022,17386,6
17387,Larry Shelton,01/25/2023,17388,2
17389,Terry Thompson,02/23/2022,17390,2
17391,Dylan Gilmore,05/08/2023,17392,2
17393,Rebecca White,01/18/2023,17394,8
17395,Janet Gamble,06/24/2022,17396,7
17397,Matthew Allen,06/11/2022,17398,5
17399,Andrew Collier,05/13/2023,17400,5
17401,Angela Berger,03/24/2022,17402,7
17403,Ryan Armstrong,10/15/2022,17404,3
17405,Cindy Davies,08/05/2022,17406,6
17407,Nancy Thompson,01/15/2022,17408,6
17409,Christopher Delacruz,09/17/2022,17410,5
17411,Chase Turner,10/29/2022,17412,5
17413,Cheryl Graham,06/14/2022,17414,5
17415,David Walters,05/05/2022,17416,3
17417,David Gay,04/09/2022,17418,4
17419,Joel Cantrell,11/02/2022,17420,4
17421,Jade Jenkins,10/25/2022,17422,4
17423,Lindsey Leach,03/07/2023,17424,5
17425,Matthew Rios,06/02/2022,17426,9
17427,Matthew Perry,10/01/2022,17428,6
17429,Timothy Patterson,11/07/2022,17430,5
17431,Matthew Adams,12/26/2022,17432,8
17433,Gregory Rios,08/29/2022,17434,3
17435,Scott Gonzalez,02/14/2023,17436,5
17437,Herbert Young,03/11/2023,17438,6
17439,Clifford Griffin,05/18/2023,17440,6
17441,Kaylee Carr,05/05/2022,17442,9
17443,Scott Woods,11/02/2022,17444,8
17445,Todd Duffy,02/04/2023,17446,4
17447,Leonard Taylor,05/10/2023,17448,3
17449,Mary Gutierrez,06/09/2022,17450,9
17451,Aaron Madden,11/10/2022,17452,8
17453,Diane Brown,02/24/2023,17454,3
17455,Joseph Jackson,01/16/2022,17456,1
17457,Anthony Salinas,02/14/2022,17458,4
17459,Kimberly Shelton,04/13/2023,17460,5
17461,Adam Miller,04/17/2023,17462,2
17463,Taylor Frey,03/24/2023,17464,1
17465,Melanie Mcdonald,03/04/2023,17466,7
17467,Brandon Pratt,04/02/2022,17468,6
17469,Sarah Ramirez,08/19/2022,17470,4
17471,Daniel Edwards,02/05/2022,17472,7
17473,Robert Ayala,05/18/2022,17474,5
17475,Cameron Anderson,02/07/2022,17476,1
17477,Theresa Cook,10/14/2022,17478,9
17479,Connie Saunders,12/21/2022,17480,4
17481,Christopher Fischer,11/15/2022,17482,5
17483,Jennifer Sanders,08/04/2022,17484,8
17485,Melissa Olsen,04/04/2023,17486,5
17487,Melanie Dudley,11/17/2022,17488,3
17489,Robert Ray,03/28/2023,17490,9
17491,Christopher Black,05/24/2022,17492,6
17493,Dana Patterson,07/07/2022,17494,4
17495,Justin Zimmerman,02/23/2022,17496,3
17497,Julia Ochoa,03/16/2022,17498,5
17499,Kimberly Johnston,03/17/2022,17500,2
17501,Marcus Williams,05/09/2022,17502,2
17503,Blake Garcia,02/03/2022,17504,2
17505,Eric Hall,09/27/2022,17506,1
17507,Melanie Williams,05/22/2022,17508,1
17509,Bailey Humphrey,07/26/2022,17510,5
17511,Jeffrey Clark,10/23/2022,17512,6
17513,Michael Jones,01/12/2023,17514,8
17515,Patrick Larson,01/19/2023,17516,2
17517,Leonard Downs,10/30/2022,17518,5
17519,Christopher Ramirez,02/09/2022,17520,7
17521,Kristin Richardson,06/13/2022,17522,7
17523,Mary Green,09/07/2022,17524,7
17525,Guy Mccarthy,05/16/2022,17526,3
17527,Rebecca Holt,03/30/2023,17528,7
17529,Kelly Hall,01/25/2022,17530,3
17531,Morgan Wagner,01/19/2022,17532,2
17533,Anne Gregory,05/29/2022,17534,6
17535,Nicholas Meyer,12/29/2022,17536,5
17537,Megan Stewart,11/06/2022,17538,3
17539,Christopher Torres,08/31/2022,17540,6
17541,Valerie Williams,02/15/2023,17542,3
17543,Anthony Freeman,04/24/2023,17544,1
17545,Zachary Hinton,10/16/2022,17546,1
17547,Diane Beasley,03/06/2023,17548,6
17549,Brittney Norton,08/25/2022,17550,8
17551,Jill Hopkins,06/09/2022,17552,5
17553,Tyler Sandoval,04/24/2023,17554,7
17555,Andrea Pacheco,03/31/2022,17556,8
17557,Kyle Lin,05/01/2023,17558,9
17559,Calvin Arroyo,09/26/2022,17560,9
17561,Lori Mcclain,03/29/2022,17562,7
17563,Joseph Ferguson,02/26/2023,17564,3
17565,Katherine Miller,05/20/2023,17566,8
17567,Ricky Moreno,05/01/2022,17568,2
17569,Jeremy Morgan,06/01/2022,17570,1
17571,Brandy Dougherty,12/21/2022,17572,9
17573,William Brown,01/02/2023,17574,2
17575,Lisa Shaw,03/29/2022,17576,4
17577,Keith Scott,03/29/2023,17578,4
17579,Brittney Martinez,05/21/2022,17580,2
17581,Jeffrey Lewis,04/30/2023,17582,1
17583,Kaylee Haney,01/11/2022,17584,7
17585,Victoria Olson,02/07/2022,17586,6
17587,Shelly Williams,08/21/2022,17588,4
17589,Garrett Garcia,06/13/2022,17590,1
17591,David Campbell,02/10/2023,17592,7
17593,Chloe Dennis,05/26/2022,17594,4
17595,Antonio Fernandez,08/08/2022,17596,7
17597,Austin Martin,10/04/2022,17598,4
17599,Jessica Gibson,03/01/2023,17600,5
17601,Randy Mcgee,02/04/2022,17602,1
17603,Ian Baird,11/22/2022,17604,6
17605,Arthur Schmidt,11/03/2022,17606,9
17607,David Johnson,09/11/2022,17608,5
17609,Justin Morgan,07/06/2022,17610,2
17611,Angela Stephens,05/15/2022,17612,5
17613,Logan James,07/10/2022,17614,7
17615,Kelly Smith,10/17/2022,17616,3
17617,Ashlee Reid,02/05/2022,17618,5
17619,Sharon Dean,11/20/2022,17620,4
17621,Robin Lopez,02/06/2023,17622,2
17623,Catherine Young,09/17/2022,17624,5
17625,Travis Bass,05/21/2023,17626,7
17627,Nicholas Garcia,01/08/2022,17628,6
17629,Kaitlyn Morgan,03/11/2023,17630,2
17631,Daniel Barton,08/20/2022,17632,8
17633,Brandy Brown,05/20/2022,17634,4
17635,Amy Mccoy,06/09/2022,17636,5
17637,Jacob Reed,03/02/2022,17638,8
17639,Matthew Moore,02/06/2022,17640,2
17641,Dawn Mitchell,04/09/2023,17642,2
17643,Tara Curtis,08/07/2022,17644,6
17645,Spencer Wilson,12/31/2022,17646,3
17647,Peter West,06/22/2022,17648,8
17649,Denise Bender,04/21/2022,17650,8
17651,Daniel Butler,03/10/2022,17652,3
17653,Carolyn Collier,05/14/2023,17654,4
17655,Andrew Mcfarland,03/22/2023,17656,8
17657,Darlene Stephens,01/14/2023,17658,7
17659,Donna Garcia,02/26/2022,17660,6
17661,Debbie Butler,03/15/2023,17662,2
17663,Sylvia Lopez,08/18/2022,17664,6
17665,Susan Daniel,05/12/2022,17666,2
17667,Alex Vance,08/21/2022,17668,6
17669,Tyler Roberts,09/09/2022,17670,1
17671,Nicholas Burns,06/18/2022,17672,3
17673,Gail Grant,08/06/2022,17674,6
17675,Steve Jones,08/20/2022,17676,2
17677,Paul Perkins,01/06/2022,17678,4
17679,Cynthia Hardin,10/12/2022,17680,3
17681,Richard Gutierrez,12/10/2022,17682,8
17683,Denise Douglas,04/25/2022,17684,1
17685,Regina Martin,04/29/2023,17686,3
17687,Corey Davis,04/15/2022,17688,3
17689,Shane Mckay,05/19/2022,17690,7
17691,Loretta Schultz,02/02/2022,17692,8
17693,Alexander Rivera,02/15/2023,17694,7
17695,John Smith,11/20/2022,17696,3
17697,Daniel Smith,03/10/2022,17698,2
17699,Brian Ford,09/05/2022,17700,1
17701,Daniel Morales,01/27/2023,17702,9
17703,Diana Hooper,03/27/2022,17704,4
17705,Sara Baker,04/17/2022,17706,5
17707,Corey Owens,02/18/2023,17708,1
17709,Annette Perkins,01/28/2022,17710,1
17711,Martin Brooks,12/13/2022,17712,9
17713,Luke Christensen,08/07/2022,17714,3
17715,Brenda Moore,04/27/2023,17716,9
17717,Robert Willis,07/26/2022,17718,9
17719,Olivia Wilson,10/21/2022,17720,7
17721,Michael Sullivan,07/17/2022,17722,1
17723,Hayden Zamora,11/08/2022,17724,8
17725,Julie Martin,11/05/2022,17726,9
17727,Melinda Cohen,04/15/2022,17728,2
17729,Melissa Chapman,01/30/2022,17730,7
17731,Sarah Williams,02/23/2023,17732,3
17733,Brittany Nguyen,03/19/2023,17734,8
17735,Emily Quinn,02/19/2023,17736,3
17737,Brad Newman,04/24/2022,17738,5
17739,Brandon Williams,02/01/2022,17740,9
17741,Stephen Newton,04/05/2022,17742,7
17743,Jessica Odonnell,05/09/2023,17744,7
17745,Donna Cook,12/28/2022,17746,4
17747,Christine Schultz,09/04/2022,17748,1
17749,Jared Mitchell,01/06/2023,17750,7
17751,Cristina Jordan,11/09/2022,17752,2
17753,Jonathan Jones,05/05/2022,17754,6
17755,Diana Harris,03/12/2023,17756,9
17757,Timothy Taylor,12/08/2022,17758,6
17759,Kelly Nelson,06/17/2022,17760,3
17761,Sarah Conner,02/12/2023,17762,3
17763,Catherine Miller,06/27/2022,17764,8
17765,Angela Edwards,04/06/2023,17766,1
17767,Dawn Williams,10/31/2022,17768,7
17769,Kelly Smith,06/30/2022,17770,7
17771,Kim Bruce,12/18/2022,17772,1
17773,Leslie Serrano,02/09/2022,17774,9
17775,Andrew Mccoy,03/17/2023,17776,3
17777,Samantha Hill,11/10/2022,17778,5
17779,Christopher Caldwell,02/10/2022,17780,5
17781,Frederick George,03/26/2023,17782,3
17783,Lisa Martin,11/29/2022,17784,1
17785,Jennifer Watkins,01/26/2022,17786,1
17787,Justin Davidson,12/27/2022,17788,2
17789,Brian Garcia,11/18/2022,17790,9
17791,Kevin Lewis,10/03/2022,17792,1
17793,Jennifer Neal,12/26/2022,17794,9
17795,Michael Campbell,02/17/2022,17796,3
17797,Billy Jones,12/18/2022,17798,4
17799,Courtney Lester,04/13/2022,17800,7
17801,Donna Taylor,07/06/2022,17802,5
17803,Sabrina Love,05/21/2023,17804,1
17805,Ann Hale,02/13/2022,17806,7
17807,Tracy Smith,04/19/2023,17808,5
17809,Nancy Stuart,04/17/2023,17810,5
17811,Jill Simpson,02/12/2023,17812,3
17813,Renee Stewart,03/23/2022,17814,1
17815,Amy Woods,03/27/2022,17816,5
17817,Melissa Nguyen,12/14/2022,17818,9
17819,Nicholas Rodriguez,01/10/2023,17820,7
17821,Cynthia Powell,02/14/2023,17822,1
17823,Wendy Collins,08/17/2022,17824,9
17825,David Ramirez,04/10/2022,17826,4
17827,Anthony Howard,01/16/2023,17828,1
17829,Alexander Oneal,05/19/2022,17830,8
17831,Allen Dennis,03/31/2023,17832,3
17833,Christina Curry,02/24/2023,17834,1
17835,William Brown,02/22/2022,17836,4
17837,Kenneth Smith,01/22/2022,17838,4
17839,William Smith,03/14/2022,17840,9
17841,Kaylee Chavez,04/29/2022,17842,1
17843,Russell Curry,07/22/2022,17844,8
17845,William Williamson,10/11/2022,17846,5
17847,Alec Lopez,12/06/2022,17848,8
17849,Michelle Garcia,09/04/2022,17850,2
17851,Mark Murphy,01/12/2022,17852,6
17853,Rebecca Small,05/03/2022,17854,5
17855,Robert Griffin,08/02/2022,17856,7
17857,Kathleen Johnson,05/15/2023,17858,1
17859,James Peterson,02/10/2022,17860,3
17861,Eric Mcclure,02/23/2023,17862,6
17863,Mitchell Salinas,08/31/2022,17864,4
17865,Alexander Castaneda,02/15/2022,17866,9
17867,John Stein,05/03/2023,17868,2
17869,David Gibbs,09/05/2022,17870,3
17871,Kimberly Wright,02/28/2023,17872,8
17873,Douglas Davis,03/23/2023,17874,1
17875,Jasmine Mendez,08/14/2022,17876,4
17877,Taylor Romero,11/05/2022,17878,4
17879,Lauren Hoover,02/12/2023,17880,8
17881,Alex Johnson,01/28/2022,17882,8
17883,Keith Cruz,02/04/2023,17884,4
17885,Samantha Bell,03/01/2022,17886,8
17887,Vincent Diaz,01/21/2022,17888,1
17889,Harold Porter,04/22/2022,17890,6
17891,Austin Ortega,06/15/2022,17892,9
17893,Kristin Perez,10/13/2022,17894,2
17895,Charles Cole,12/25/2022,17896,5
17897,Shannon Simon,02/05/2022,17898,2
17899,Laura Lopez,11/14/2022,17900,3
17901,Brian Ballard,07/23/2022,17902,9
17903,Jessica Colon,09/30/2022,17904,4
17905,Jake Reed,11/14/2022,17906,6
17907,Alejandro Cordova,01/21/2023,17908,8
17909,David Brown,07/25/2022,17910,4
17911,Andrew Mcguire,02/01/2022,17912,7
17913,Christopher Nguyen,09/14/2022,17914,2
17915,Joseph Johnson,01/25/2022,17916,4
17917,Kristy Patterson,01/19/2023,17918,3
17919,Laura Meyer,10/31/2022,17920,1
17921,James Briggs,01/19/2022,17922,2
17923,Jason Jones,02/06/2023,17924,3
17925,Brian Moore,08/15/2022,17926,7
17927,Daniel Williams,04/02/2023,17928,5
17929,Jordan Davies,10/23/2022,17930,7
17931,Timothy Archer,07/06/2022,17932,9
17933,Scott Roth,04/16/2023,17934,4
17935,Kayla Davidson,06/15/2022,17936,9
17937,Erik Lopez,03/25/2022,17938,9
17939,Christopher Trujillo,01/15/2023,17940,4
17941,Kristine Avila,12/19/2022,17942,4
17943,Lisa Stokes,01/22/2022,17944,6
17945,Gina Douglas,04/12/2022,17946,2
17947,Jessica Butler,02/15/2023,17948,1
17949,Gabriel Nelson,04/22/2022,17950,4
17951,Danielle Smith,01/06/2023,17952,9
17953,Theresa Williams,10/16/2022,17954,6
17955,Casey Poole,09/13/2022,17956,4
17957,Lauren Weaver,01/09/2022,17958,8
17959,Marcus Myers,06/14/2022,17960,7
17961,Michael Mcgee,06/01/2022,17962,3
17963,Eric White,01/02/2023,17964,7
17965,Deborah Phillips,04/01/2022,17966,8
17967,Lisa Weber,01/18/2023,17968,6
17969,Corey Smith,05/03/2022,17970,9
17971,Sydney Hodges,05/18/2022,17972,1
17973,Kathryn Duran,10/22/2022,17974,4
17975,Sherry Williams,01/10/2022,17976,1
17977,April Rogers,09/13/2022,17978,6
17979,Noah Mendoza,05/20/2023,17980,6
17981,Stephanie Blackwell,05/23/2022,17982,4
17983,Karen Spencer,04/18/2023,17984,1
17985,Jeremy Bennett,08/31/2022,17986,9
17987,Joseph Grant,06/16/2022,17988,3
17989,Cindy Herring,05/15/2023,17990,7
17991,Patricia Owens,05/14/2023,17992,2
17993,Kenneth Garcia,10/31/2022,17994,7
17995,Wendy Stewart,05/11/2023,17996,5
17997,Angel Morris,04/15/2022,17998,4
17999,Edwin Ibarra,08/01/2022,18000,8
18001,Leslie Contreras,11/03/2022,18002,1
18003,Matthew Allen,07/03/2022,18004,8
18005,Jennifer Walls,01/22/2022,18006,5
18007,Destiny Brown,06/18/2022,18008,9
18009,David Miller,06/02/2022,18010,9
18011,Mark Williams,08/30/2022,18012,6
18013,Jennifer Lee,05/16/2022,18014,5
18015,Michael Hamilton,12/23/2022,18016,7
18017,Matthew Stein,01/22/2023,18018,1
18019,James Meyers,02/20/2023,18020,1
18021,Joel Ramos,07/10/2022,18022,9
18023,Samuel Hale,06/13/2022,18024,1
18025,Stephanie Long,03/29/2022,18026,1
18027,Michael Graham,01/03/2023,18028,8
18029,Kimberly Martinez,08/20/2022,18030,2
18031,Daniel Wise,12/14/2022,18032,3
18033,Beth Bray,02/16/2022,18034,6
18035,Katherine Humphrey,02/05/2022,18036,7
18037,Thomas George,07/12/2022,18038,5
18039,Yesenia Thomas,03/14/2022,18040,4
18041,Harry Hess,09/15/2022,18042,2
18043,Karen Cruz,03/20/2022,18044,8
18045,Tiffany Mendez,04/24/2022,18046,4
18047,James Kramer,10/16/2022,18048,4
18049,Natalie Salinas,04/16/2023,18050,9
18051,Ivan Vaughan,01/01/2023,18052,5
18053,Rachel Foster,12/30/2022,18054,3
18055,Julia Sharp,01/09/2022,18056,8
18057,Ashley Cook,05/24/2022,18058,3
18059,Julie Weaver,04/02/2022,18060,4
18061,Richard Meadows,01/25/2022,18062,4
18063,Jennifer Garcia,02/20/2023,18064,3
18065,Tonya Gonzalez,05/04/2023,18066,4
18067,Jerry Mclaughlin,09/02/2022,18068,8
18069,Emily Delacruz,12/28/2022,18070,5
18071,Candice Gonzalez,05/20/2023,18072,8
